gene_name,transcript_id
ARFGAP3,ENST00000263245.10
ARFGEF1,ENST00000262215.8
ARFGEF2,ENST00000371917.5
ARFGEF3,ENST00000251691.5
ARFIP1,ENST00000353617.7
ARFIP2,ENST00000396777.8
ARFRP1,ENST00000622789.5
ARG1,ENST00000368087.8
ARG2,ENST00000261783.4
ARGFX,ENST00000334384.5
ARGLU1,ENST00000400198.8
ARHGAP1,ENST00000311956.9
ARHGAP10,ENST00000336498.8
ARHGAP11A,ENST00000361627.8
ARHGAP12,ENST00000344936.7
ARHGAP15,ENST00000295095.11
ARHGAP17,ENST00000289968.11
ARHGAP18,ENST00000368149.3
ARHGAP19,ENST00000358531.9
ARHGAP20,ENST00000683387.1
ARHGAP21,ENST00000396432.7
ARHGAP22,ENST00000249601.9
ARHGAP23,ENST00000622683.5
ARHGAP24,ENST00000395184.6
ARHGAP25,ENST00000409202.8
ARHGAP26,ENST00000645722.2
ARHGAP28,ENST00000383472.9
ARHGAP29,ENST00000260526.11
ARHGAP30,ENST00000368013.8
ARHGAP31,ENST00000264245.9
ARHGAP32,ENST00000682385.1
ARHGAP35,ENST00000672722.1
ARHGAP36,ENST00000276211.10
ARHGAP4,ENST00000350060.10
ARHGAP42,ENST00000298815.13
ARHGAP44,ENST00000379672.10
ARHGAP45,ENST00000313093.7
ARHGAP5,ENST00000345122.8
ARHGAP6,ENST00000337414.9
ARHGAP8,ENST00000356099.11
ARHGAP9,ENST00000393791.8
ARHGDIA,ENST00000269321.12
ARHGDIB,ENST00000228945.9
ARHGDIG,ENST00000219409.8
ARHGEF1,ENST00000354532.8
ARHGEF10,ENST00000349830.8
ARHGEF10L,ENST00000361221.8
ARHGEF11,ENST00000368194.8
ARHGEF12,ENST00000397843.7
ARHGEF15,ENST00000361926.8
ARHGEF16,ENST00000378378.9
ARHGEF17,ENST00000263674.4
ARHGEF18,ENST00000668164.2
ARHGEF19,ENST00000270747.8
ARHGEF2,ENST00000361247.9
ARHGEF25,ENST00000286494.9
ARHGEF26,ENST00000465093.6
ARHGEF28,ENST00000513042.7
ARHGEF3,ENST00000296315.8
ARHGEF33,ENST00000409978.7
ARHGEF35,ENST00000378115.3
ARHGEF37,ENST00000333677.7
ARHGEF38,ENST00000420470.3
ARHGEF39,ENST00000378387.4
ARHGEF4,ENST00000409359.7
ARHGEF40,ENST00000298694.9
ARHGEF5,ENST00000056217.10
ARHGEF6,ENST00000250617.7
ARHGEF7,ENST00000646102.2
ARHGEF9,ENST00000671741.2
ARID1A,ENST00000324856.13
ARID1B,ENST00000636930.2
ARID2,ENST00000334344.11
ARID3A,ENST00000263620.8
ARID3B,ENST00000346246.10
ARID4A,ENST00000355431.8
ARID4B,ENST00000264183.9
ARID5A,ENST00000357485.8
ARID5B,ENST00000279873.12
ARIH1,ENST00000379887.9
ARIH2,ENST00000356401.9
ARL1,ENST00000261636.13
ARL10,ENST00000310389.6
ARL11,ENST00000282026.2
ARL13A,ENST00000450049.7
ARL13B,ENST00000394222.8
ARL14,ENST00000320767.4
ARL14EP,ENST00000282032.4
ARL15,ENST00000504924.6
ARL16,ENST00000622299.5
ARL17A,ENST00000336125.6
ARL17B,ENST00000450673.4
ARL2,ENST00000246747.9
ARL2BP,ENST00000219204.8
ARL3,ENST00000260746.6
ARL4A,ENST00000651779.1
ARL4C,ENST00000339728.6
ARL4D,ENST00000320033.5
ARL5A,ENST00000295087.13
ARL5B,ENST00000377275.4
ARL5C,ENST00000269586.12
ARL6,ENST00000463745.6
ARL6IP1,ENST00000304414.12
ARL6IP4,ENST00000315580.10
ARL6IP5,ENST00000273258.4
ARL6IP6,ENST00000326446.10
ARL8A,ENST00000272217.7
ARL8B,ENST00000256496.8
ARL9,ENST00000640821.3
ARMC1,ENST00000276569.8
ARMC10,ENST00000323716.8
ARMC12,ENST00000373866.4
ARMC2,ENST00000392644.9
ARMC3,ENST00000298032.10
ARMC5,ENST00000268314.9
ARMC6,ENST00000535612.6
ARMC7,ENST00000245543.6
ARMC8,ENST00000469044.6
ARMC9,ENST00000611582.5
ARMCX1,ENST00000372829.8
ARMCX2,ENST00000356824.9
ARMCX3,ENST00000471229.7
ARMCX6,ENST00000361910.9
ARMH1,ENST00000535358.6
ARMH2,ENST00000565469.4
ARMH3,ENST00000370033.9
ARMH4,ENST00000267485.7
ARMS2,ENST00000528446.1
ARMT1,ENST00000367294.4
ARNT,ENST00000358595.10
ARNT2,ENST00000303329.9
ARNTL,ENST00000403290.6
ARPC1A,ENST00000262942.10
ARPC1B,ENST00000646101.2
ARPC2,ENST00000315717.10
ARPC3,ENST00000228825.12
ARPC4,ENST00000397261.8
ARPC5,ENST00000359856.11
ARPC5L,ENST00000353214.6
ARPIN,ENST00000357484.10
ARPP19,ENST00000249822.9
ARPP21,ENST00000684406.1
ARR3,ENST00000307959.9
ARRB1,ENST00000420843.7
ARRB2,ENST00000269260.7
ARRDC1,ENST00000371421.9
ARRDC2,ENST00000222250.5
ARRDC3,ENST00000265138.4
ARRDC4,ENST00000268042.7
ARRDC5,ENST00000650722.2
ARSA,ENST00000216124.10
ARSB,ENST00000264914.10
ARSD,ENST00000381154.6
ARSF,ENST00000381127.6
ARSG,ENST00000621439.5
ARSH,ENST00000381130.3
ARSI,ENST00000328668.8
ARSJ,ENST00000315366.8
ARSK,ENST00000380009.9
ARSL,ENST00000381134.9
ART1,ENST00000250693.2
ART3,ENST00000355810.9
ART4,ENST00000228936.6
ART5,ENST00000397068.8
ARTN,ENST00000372359.10
ARV1,ENST00000310256.7
ARVCF,ENST00000263207.8
ARX,ENST00000379044.5
AS3MT,ENST00000369880.8
ASAH1,ENST00000637790.2
ASAH2,ENST00000682911.1
ASAH2B,ENST00000647317.2
ASAP1,ENST00000518721.6
ASAP2,ENST00000281419.8
ASAP3,ENST00000336689.8
ASB1,ENST00000264607.9
ASB10,ENST00000420175.3
ASB11,ENST00000480796.6
ASB12,ENST00000362002.3
ASB13,ENST00000357700.11
ASB14,ENST00000487349.6
ASB15,ENST00000451215.6
ASB16,ENST00000293414.6
ASB17,ENST00000284142.7
ASB2,ENST00000555019.6
ASB3,ENST00000263634.8
ASB4,ENST00000325885.6
ASB5,ENST00000296525.7
ASB6,ENST00000277458.5
ASB7,ENST00000332783.12
ASB8,ENST00000317697.8
ASB9,ENST00000380488.9
ASCC1,ENST00000672957.1
ASCC2,ENST00000307790.8
ASCC3,ENST00000369162.7
ASCL1,ENST00000266744.4
ASCL2,ENST00000331289.5
ASCL4,ENST00000342331.5
ASCL5,ENST00000449188.3
ASDURF,ENST00000607829.6
ASF1A,ENST00000229595.6
ASF1B,ENST00000263382.8
ASGR1,ENST00000269299.8
ASH1L,ENST00000392403.8
ASH2L,ENST00000343823.11
ASIC1,ENST00000447966.7
ASIC2,ENST00000225823.7
ASIC3,ENST00000349064.10
ASIC4,ENST00000358078.5
ASIC5,ENST00000537611.3
ASIP,ENST00000374954.4
ASL,ENST00000304874.14
ASMT,ENST00000381241.9
ASMTL,ENST00000381317.9
ASNS,ENST00000394308.8
ASNSD1,ENST00000260952.9
ASPA,ENST00000263080.3
ASPDH,ENST00000389208.9
ASPG,ENST00000551177.6
ASPH,ENST00000379454.9
ASPHD1,ENST00000308748.10
ASPHD2,ENST00000215906.6
ASPM,ENST00000367409.9
ASPRV1,ENST00000320256.6
ASPSCR1,ENST00000306739.9
ASRGL1,ENST00000415229.6
ASS1,ENST00000352480.10
ASTE1,ENST00000264992.8
ASTL,ENST00000342380.3
ASTN1,ENST00000361833.7
ASTN2,ENST00000313400.9
ASXL1,ENST00000375687.10
ASXL2,ENST00000435504.9
ASXL3,ENST00000269197.12
ASZ1,ENST00000284629.7
ATAD1,ENST00000680024.1
ATAD2,ENST00000287394.10
ATAD2B,ENST00000238789.10
ATAD3A,ENST00000378756.8
ATAD3B,ENST00000673477.1
ATAD3C,ENST00000378785.7
ATAD5,ENST00000321990.5
ATAT1,ENST00000330083.6
ATCAY,ENST00000450849.7
ATF1,ENST00000262053.8
ATF2,ENST00000264110.7
ATF3,ENST00000341491.9
ATF4,ENST00000674920.3
ATF5,ENST00000423777.7
ATF6,ENST00000367942.4
ATF6B,ENST00000375203.8
ATF7,ENST00000420353.7
ATF7IP,ENST00000261168.9
ATG10,ENST00000282185.8
ATG101,ENST00000336854.9
ATG12,ENST00000509910.2
ATG13,ENST00000683050.1
ATG14,ENST00000247178.6
ATG16L1,ENST00000392017.9
ATG16L2,ENST00000321297.10
ATG2A,ENST00000377264.8
ATG2B,ENST00000359933.6
ATG3,ENST00000283290.10
ATG4A,ENST00000372232.8
ATG4B,ENST00000404914.8
ATG4C,ENST00000317868.9
ATG4D,ENST00000309469.9
ATG5,ENST00000369076.8
ATG9A,ENST00000361242.9
ATIC,ENST00000236959.14
ATL1,ENST00000358385.12
ATL2,ENST00000378954.9
ATL3,ENST00000398868.8
ATM,ENST00000675843.1
ATMIN,ENST00000299575.5
ATN1,ENST00000396684.3
ATOH1,ENST00000306011.6
ATOH7,ENST00000373673.5
ATOH8,ENST00000306279.4
ATOX1,ENST00000313115.11
ATP10B,ENST00000327245.10
ATP10D,ENST00000273859.8
ATP11A,ENST00000375645.8
ATP11B,ENST00000323116.10
ATP11C,ENST00000682941.1
ATP12A,ENST00000381946.5
ATP13A1,ENST00000357324.11
ATP13A2,ENST00000326735.13
ATP13A3,ENST00000645319.2
ATP13A4,ENST00000342695.9
ATP13A5,ENST00000342358.9
ATP1A1,ENST00000295598.10
ATP1A2,ENST00000361216.8
ATP1A3,ENST00000648268.1
ATP1A4,ENST00000368081.9
ATP1B1,ENST00000367815.9
ATP1B2,ENST00000250111.9
ATP1B3,ENST00000286371.8
ATP1B4,ENST00000218008.8
ATP23,ENST00000300145.4
ATP2A1,ENST00000395503.9
ATP2A2,ENST00000539276.7
ATP2A3,ENST00000397041.8
ATP2B1,ENST00000428670.8
ATP2B2,ENST00000360273.7
ATP2B3,ENST00000263519.5
ATP2B4,ENST00000357681.10
ATP2C1,ENST00000510168.6
ATP2C2,ENST00000262429.9
ATP4A,ENST00000262623.4
ATP4B,ENST00000335288.5
ATP5F1A,ENST00000398752.11
ATP5F1B,ENST00000262030.8
ATP5F1C,ENST00000356708.12
ATP5F1D,ENST00000215375.7
ATP5F1E,ENST00000243997.8
ATP5IF1,ENST00000335514.10
ATP5MC1,ENST00000393366.7
ATP5MC2,ENST00000394349.9
ATP5MC3,ENST00000284727.9
ATP5ME,ENST00000304312.5
ATP5MF,ENST00000292475.8
ATP5MG,ENST00000300688.8
ATP5MGL,ENST00000505920.1
ATP5MJ,ENST00000286953.8
ATP5MK,ENST00000369815.6
ATP5PB,ENST00000369722.8
ATP5PD,ENST00000301587.9
ATP5PF,ENST00000284971.8
ATP5PO,ENST00000290299.7
ATP6AP1,ENST00000369762.7
ATP6AP2,ENST00000636580.2
ATP6V0A1,ENST00000343619.9
ATP6V0A2,ENST00000330342.8
ATP6V0A4,ENST00000310018.7
ATP6V0B,ENST00000472174.7
ATP6V0C,ENST00000330398.9
ATP6V0D1,ENST00000290949.8
ATP6V0D2,ENST00000285393.4
ATP6V0E1,ENST00000519374.6
ATP6V0E2,ENST00000425642.3
ATP6V1A,ENST00000273398.8
ATP6V1B1,ENST00000234396.10
ATP6V1B2,ENST00000276390.7
ATP6V1C1,ENST00000518738.2
ATP6V1C2,ENST00000272238.9
ATP6V1D,ENST00000216442.12
ATP6V1E1,ENST00000253413.10
ATP6V1E2,ENST00000522587.6
ATP6V1F,ENST00000249289.5
ATP6V1FNB,ENST00000609480.4
ATP6V1G1,ENST00000374050.4
ATP6V1G2,ENST00000303892.10
ATP6V1G3,ENST00000367382.6
ATP6V1H,ENST00000359530.7
ATP7A,ENST00000341514.11
ATP7B,ENST00000242839.10
ATP8A1,ENST00000381668.9
ATP8A2,ENST00000381655.7
ATP8B1,ENST00000648908.2
ATP8B2,ENST00000368489.6
ATP8B3,ENST00000310127.10
ATP8B4,ENST00000284509.11
ATP9A,ENST00000338821.6
ATP9B,ENST00000426216.6
ATPAF2,ENST00000474627.8
ATPSCKMT,ENST00000511437.6
ATR,ENST00000350721.9
ATRIP,ENST00000320211.10
ATRN,ENST00000262919.10
ATRNL1,ENST00000355044.8
ATRX,ENST00000373344.11
ATXN1,ENST00000436367.6
ATXN10,ENST00000252934.10
ATXN1L,ENST00000427980.7
ATXN2,ENST00000673436.1
ATXN2L,ENST00000336783.9
ATXN3,ENST00000644486.2
ATXN3L,ENST00000380622.5
ATXN7,ENST00000674280.1
ATXN7L1,ENST00000419735.8
ATXN7L2,ENST00000683729.1
ATXN7L3,ENST00000587097.6
ATXN7L3B,ENST00000519948.4
AUH,ENST00000375731.9
AUNIP,ENST00000374298.4
AUP1,ENST00000377526.4
AURKA,ENST00000395915.8
AURKB,ENST00000585124.6
AURKC,ENST00000302804.12
AUTS2,ENST00000342771.10
AVEN,ENST00000306730.8
AVL9,ENST00000318709.9
AVP,ENST00000380293.3
AVPI1,ENST00000370626.4
AVPR1A,ENST00000299178.4
AVPR1B,ENST00000367126.5
AVPR2,ENST00000646375.1
AWAT1,ENST00000374521.4
AWAT2,ENST00000276101.7
AXDND1,ENST00000367618.8
AXIN1,ENST00000262320.8
AXIN2,ENST00000307078.10
AXL,ENST00000301178.9
AZGP1,ENST00000292401.9
AZI2,ENST00000479665.6
AZIN1,ENST00000337198.10
AZIN2,ENST00000294517.11
AZU1,ENST00000233997.4
B2M,ENST00000648006.3
B3GALNT1,ENST00000320474.10
B3GALNT2,ENST00000366600.8
B3GALT2,ENST00000367434.5
B3GALT4,ENST00000451237.3
B3GALT6,ENST00000379198.5
B3GAT1,ENST00000312527.9
B3GAT2,ENST00000230053.11
B3GAT3,ENST00000265471.10
B3GLCT,ENST00000343307.5
B3GNT2,ENST00000301998.5
B3GNT3,ENST00000318683.7
B3GNT4,ENST00000324189.5
B3GNT5,ENST00000326505.4
B3GNT6,ENST00000622824.1
B3GNT7,ENST00000287590.6
B3GNT9,ENST00000449549.4
B4GALNT1,ENST00000341156.9
B4GALNT2,ENST00000393354.7
B4GALNT3,ENST00000266383.10
B4GALNT4,ENST00000329962.11
B4GALT1,ENST00000379731.5
B4GALT2,ENST00000372324.6
B4GALT3,ENST00000319769.10
B4GALT4,ENST00000393765.7
B4GALT5,ENST00000371711.4
B4GALT6,ENST00000306851.10
B4GALT7,ENST00000029410.10
B4GAT1,ENST00000311181.5
B9D1,ENST00000261499.10
B9D2,ENST00000243578.8
BAALC,ENST00000309982.10
BAAT,ENST00000259407.7
BABAM1,ENST00000598188.6
BABAM2,ENST00000379624.6
BACE1,ENST00000313005.11
BACE2,ENST00000330333.11
BACH1,ENST00000286800.8
BACH2,ENST00000257749.9
BAD,ENST00000309032.8
BAG1,ENST00000634734.3
BAG2,ENST00000370693.5
BAG3,ENST00000369085.8
BAG4,ENST00000287322.5
BAG5,ENST00000299204.6
BAHCC1,ENST00000675386.2
BAHD1,ENST00000416165.6
BAIAP2,ENST00000428708.7
BAIAP2L1,ENST00000005260.9
BAIAP2L2,ENST00000381669.8
BAIAP3,ENST00000426824.8
BAK1,ENST00000374467.4
BAMBI,ENST00000375533.6
BANF1,ENST00000312175.7
BANF2,ENST00000246090.6
BANK1,ENST00000322953.9
BANP,ENST00000682872.1
BAP1,ENST00000460680.6
BARD1,ENST00000260947.9
BARHL1,ENST00000263610.7
BARHL2,ENST00000370445.5
BARX1,ENST00000253968.11
BARX2,ENST00000281437.6
BASP1,ENST00000322611.4
BATF,ENST00000286639.8
BATF2,ENST00000301887.9
BATF3,ENST00000243440.2
BAX,ENST00000345358.12
BAZ1A,ENST00000360310.6
BAZ1B,ENST00000339594.9
BAZ2A,ENST00000549884.6
BAZ2B,ENST00000392783.7
BBC3,ENST00000439096.3
BBIP1,ENST00000448814.7
BBOF1,ENST00000394009.5
BBOX1,ENST00000263182.8
BBS1,ENST00000318312.12
BBS10,ENST00000650064.2
BBS12,ENST00000314218.8
BBS2,ENST00000245157.11
BBS4,ENST00000268057.9
BBS5,ENST00000295240.8
BBS7,ENST00000264499.9
BBS9,ENST00000242067.11
BBX,ENST00000325805.13
BCAM,ENST00000270233.12
BCAN,ENST00000329117.10
BCAP29,ENST00000005259.9
BCAP31,ENST00000345046.12
BCAR1,ENST00000162330.10
BCAR3,ENST00000260502.11
BCAS2,ENST00000369541.4
BCAS3,ENST00000407086.8
BCAS4,ENST00000371608.8
BCAT1,ENST00000261192.12
BCAT2,ENST00000316273.11
BCCIP,ENST00000278100.11
BCDIN3D,ENST00000333924.6
BCHE,ENST00000264381.8
BCKDHA,ENST00000269980.7
BCKDHB,ENST00000320393.9
BCKDK,ENST00000219794.11
BCL10,ENST00000648566.1
BCL11A,ENST00000642384.2
BCL11B,ENST00000357195.8
BCL2,ENST00000333681.5
BCL2A1,ENST00000267953.4
BCL2L1,ENST00000307677.5
BCL2L10,ENST00000260442.3
BCL2L11,ENST00000393256.8
BCL2L12,ENST00000246784.8
BCL2L13,ENST00000317582.10
BCL2L14,ENST00000308721.9
BCL2L15,ENST00000393316.8
BCL2L2,ENST00000250405.10
BCL3,ENST00000164227.10
BCL6,ENST00000406870.7
BCL6B,ENST00000293805.10
BCL7A,ENST00000261822.5
BCL7B,ENST00000223368.7
BCL7C,ENST00000215115.5
BCL9,ENST00000234739.8
BCL9L,ENST00000683865.1
BCLAF1,ENST00000531224.6
BCO1,ENST00000258168.7
BCO2,ENST00000357685.11
BCOR,ENST00000378444.9
BCORL1,ENST00000540052.6
BCR,ENST00000305877.13
BCS1L,ENST00000359273.8
BDH1,ENST00000392379.6
BDH2,ENST00000296424.9
BDKRB1,ENST00000216629.11
BDKRB2,ENST00000554311.2
BDNF,ENST00000356660.9
BDP1,ENST00000358731.9
BEAN1,ENST00000536005.7
BECN1,ENST00000590099.6
BECN2,ENST00000419583.2
BEND2,ENST00000380033.9
BEND3,ENST00000369042.6
BEND4,ENST00000502486.6
BEND5,ENST00000371833.4
BEND6,ENST00000370746.8
BEST1,ENST00000378043.9
BEST2,ENST00000553030.6
BEST3,ENST00000330891.10
BEST4,ENST00000372207.4
BET1,ENST00000222547.8
BEX1,ENST00000372728.4
BEX2,ENST00000372677.8
BEX3,ENST00000361298.9
BEX4,ENST00000372695.6
BEX5,ENST00000333643.4
BFAR,ENST00000261658.7
BFSP1,ENST00000377873.8
BFSP2,ENST00000302334.3
BGLAP,ENST00000368272.5
BGN,ENST00000331595.9
BHLHA15,ENST00000609256.2
BHLHA9,ENST00000391429.2
BHLHB9,ENST00000457056.6
BHLHE22,ENST00000321870.3
BHLHE23,ENST00000612929.2
BHLHE40,ENST00000256495.4
BHLHE41,ENST00000242728.5
BHMT,ENST00000274353.10
BHMT2,ENST00000255192.8
BICC1,ENST00000373886.8
BICD1,ENST00000652176.1
BICD2,ENST00000356884.11
BICDL2,ENST00000572449.6
BID,ENST00000622694.5
BIK,ENST00000216115.3
BIN1,ENST00000316724.10
BIN2,ENST00000615107.6
BIN3,ENST00000276416.11
BIRC2,ENST00000227758.7
BIRC3,ENST00000263464.9
BIRC5,ENST00000350051.8
BIRC7,ENST00000217169.8
BIVM,ENST00000257336.6
BLCAP,ENST00000373537.7
BLID,ENST00000560104.2
BLK,ENST00000259089.9
BLM,ENST00000355112.8
BLMH,ENST00000261714.11
BLNK,ENST00000224337.10
BLOC1S2,ENST00000370372.7
BLOC1S3,ENST00000433642.3
BLOC1S4,ENST00000320776.5
BLOC1S5,ENST00000397457.7
BLOC1S6,ENST00000220531.9
BLVRA,ENST00000265523.9
BLVRB,ENST00000263368.9
BLZF1,ENST00000367808.8
BMERB1,ENST00000300006.9
BMF,ENST00000354670.9
BMI1,ENST00000376663.8
BMP1,ENST00000306385.10
BMP1,ENST00000306349.13
BMP10,ENST00000295379.2
BMP15,ENST00000252677.4
BMP2,ENST00000378827.5
BMP2K,ENST00000502613.3
BMP3,ENST00000282701.4
BMP4,ENST00000245451.9
BMP5,ENST00000370830.4
BMP6,ENST00000283147.7
BMP7,ENST00000395863.8
BMP8A,ENST00000331593.6
BMP8B,ENST00000372827.8
BMPER,ENST00000649409.2
BMPR1A,ENST00000372037.8
BMPR1B,ENST00000515059.6
BMPR2,ENST00000374580.10
BMS1,ENST00000374518.6
BMT2,ENST00000297145.9
BMX,ENST00000348343.11
BNC1,ENST00000345382.7
BNC2,ENST00000380672.9
BNIP1,ENST00000351486.10
BNIP2,ENST00000607373.6
BNIP3L,ENST00000380629.7
BNIP5,ENST00000437635.3
BNIPL,ENST00000368931.8
BOC,ENST00000682979.1
BOD1,ENST00000311086.9
BOD1L1,ENST00000040738.10
BOD1L2,ENST00000585477.2
BOK,ENST00000318407.5
BOLA1,ENST00000369152.6
BOLA2B,ENST00000651894.2
BOLA3,ENST00000327428.10
BOLL,ENST00000392296.9
BOP1,ENST00000569669.6
BORA,ENST00000390667.11
BORCS5,ENST00000314565.9
BORCS6,ENST00000389017.6
BORCS7,ENST00000339834.10
BORCS8,ENST00000462790.8
BPGM,ENST00000344924.8
BPHL,ENST00000380379.10
BPI,ENST00000642449.2
BPIFA1,ENST00000354297.9
BPIFA2,ENST00000354932.6
BPIFA3,ENST00000375454.8
BPIFB1,ENST00000253354.2
BPIFB2,ENST00000170150.4
BPIFB4,ENST00000375483.4
BPIFB6,ENST00000349552.1
BPNT1,ENST00000322067.12
BPNT2,ENST00000262644.9
BPTF,ENST00000306378.11
BPY2,ENST00000331070.8
BPY2B,ENST00000382392.5
BPY2C,ENST00000382287.5
BRAF,ENST00000644969.2
BRAP,ENST00000419234.9
BRAT1,ENST00000340611.9
BRCA1,ENST00000357654.9
BRCA2,ENST00000380152.8
BRCC3,ENST00000330045.12
BRD2,ENST00000374825.9
BRD3,ENST00000303407.12
BRD3OS,ENST00000603928.3
BRD4,ENST00000679869.1
BRD7,ENST00000394688.8
BRD8,ENST00000254900.10
BRD9,ENST00000467963.6
BRDT,ENST00000399546.7
BRF1,ENST00000547530.7
BRF2,ENST00000220659.11
BRI3,ENST00000297290.4
BRI3BP,ENST00000341446.9
BRICD5,ENST00000328540.8
BRINP1,ENST00000265922.8
BRINP2,ENST00000361539.5
BRINP3,ENST00000367462.5
BRIP1,ENST00000259008.7
BRIX1,ENST00000336767.6
BRK1,ENST00000530758.2
BRMS1,ENST00000359957.8
BRMS1L,ENST00000216807.12
BROX,ENST00000340934.10
BRPF1,ENST00000383829.7
BRPF3,ENST00000357641.10
BRS3,ENST00000370648.4
BRSK1,ENST00000309383.6
BRSK2,ENST00000528841.6
BRWD1,ENST00000342449.8
BRWD3,ENST00000373275.5
BSCL2,ENST00000360796.10
BSDC1,ENST00000455895.7
BSG,ENST00000333511.9
BSN,ENST00000296452.5
BSND,ENST00000651561.1
BSPH1,ENST00000344839.3
BSPRY,ENST00000374183.5
BST1,ENST00000265016.9
BST2,ENST00000252593.7
BSX,ENST00000343035.3
BTBD1,ENST00000261721.9
BTBD10,ENST00000278174.10
BTBD11,ENST00000280758.10
BTBD16,ENST00000260723.6
BTBD17,ENST00000375366.4
BTBD2,ENST00000255608.9
BTBD3,ENST00000378226.7
BTBD6,ENST00000392554.8
BTBD7,ENST00000334746.10
BTBD8,ENST00000636805.2
BTBD9,ENST00000481247.6
BTC,ENST00000395743.8
BTD,ENST00000643237.3
BTF3L4,ENST00000313334.13
BTG1,ENST00000256015.5
BTG2,ENST00000290551.5
BTG3,ENST00000348354.7
BTK,ENST00000308731.8
BTLA,ENST00000334529.10
BTN1A1,ENST00000684113.1
BTN2A1,ENST00000312541.10
BTN2A2,ENST00000356709.9
BTN3A1,ENST00000289361.11
BTN3A2,ENST00000377708.7
BTN3A3,ENST00000244519.7
BTNL3,ENST00000342868.7
BTNL8,ENST00000340184.9
BTNL9,ENST00000327705.14
BTRC,ENST00000370187.8
BUB1,ENST00000302759.11
BUB1B,ENST00000287598.11
BUB3,ENST00000368865.9
BUD13,ENST00000260210.5
BUD23,ENST00000265758.7
BUD31,ENST00000222969.10
BVES,ENST00000314641.10
BYSL,ENST00000230340.9
BZW1,ENST00000409600.6
BZW2,ENST00000258761.8
C10orf105,ENST00000441508.4
C10orf120,ENST00000329446.5
C10orf143,ENST00000637128.2
C10orf53,ENST00000374111.8
C10orf62,ENST00000370640.5
C10orf67,ENST00000636213.3
C10orf71,ENST00000374144.8
C10orf82,ENST00000588184.2
C10orf88,ENST00000481909.2
C10orf90,ENST00000488181.3
C10orf95,ENST00000625129.1
C10orf99,ENST00000372126.4
C11orf1,ENST00000260276.8
C11orf16,ENST00000326053.10
C11orf21,ENST00000381153.8
C11orf24,ENST00000304271.11
C11orf42,ENST00000316375.3
C11orf49,ENST00000278460.12
C11orf52,ENST00000278601.6
C11orf53,ENST00000280325.7
C11orf54,ENST00000354421.8
C11orf58,ENST00000228136.9
C11orf65,ENST00000393084.6
C11orf68,ENST00000438576.3
C11orf71,ENST00000623205.2
C11orf80,ENST00000540737.7
C11orf86,ENST00000683896.1
C11orf87,ENST00000327419.7
C11orf94,ENST00000449465.2
C11orf95,ENST00000433688.2
C11orf96,ENST00000617612.3
C11orf97,ENST00000542198.3
C11orf98,ENST00000524958.6
C12orf29,ENST00000356891.4
C12orf4,ENST00000261250.8
C12orf40,ENST00000324616.9
C12orf43,ENST00000288757.7
C12orf45,ENST00000552951.7
C12orf50,ENST00000298699.7
C12orf54,ENST00000548364.7
C12orf56,ENST00000543942.7
C12orf57,ENST00000229281.6
C12orf60,ENST00000330828.3
C12orf65,ENST00000253233.6
C12orf66,ENST00000398055.8
C12orf71,ENST00000429849.3
C12orf73,ENST00000378090.9
C12orf75,ENST00000443585.6
C13orf46,ENST00000636427.3
C14orf119,ENST00000319074.6
C14orf132,ENST00000555004.3
C14orf180,ENST00000557649.6
C14orf28,ENST00000325192.8
C14orf39,ENST00000321731.8
C14orf93,ENST00000299088.11
C15orf39,ENST00000394987.5
C15orf40,ENST00000304177.10
C15orf48,ENST00000396650.7
C15orf61,ENST00000342683.6
C15orf62,ENST00000344320.8
C15orf65,ENST00000569691.2
C16orf46,ENST00000299578.10
C16orf54,ENST00000329410.4
C16orf70,ENST00000219139.8
C16orf71,ENST00000299320.10
C16orf72,ENST00000327827.12
C16orf74,ENST00000284245.9
C16orf78,ENST00000299191.4
C16orf82,ENST00000505035.3
C16orf86,ENST00000403458.9
C16orf87,ENST00000285697.9
C16orf89,ENST00000472572.8
C16orf90,ENST00000437192.8
C16orf91,ENST00000442039.3
C16orf92,ENST00000681219.1
C16orf95,ENST00000567970.2
C16orf96,ENST00000444310.5
C17orf100,ENST00000542475.3
C17orf107,ENST00000381365.4
C17orf113,ENST00000587304.3
C17orf49,ENST00000439424.6
C17orf50,ENST00000605587.2
C17orf58,ENST00000580729.3
C17orf64,ENST00000269127.5
C17orf67,ENST00000397861.7
C17orf75,ENST00000577809.6
C17orf78,ENST00000615133.2
C17orf80,ENST00000535032.7
C17orf97,ENST00000360127.7
C17orf98,ENST00000614158.2
C18orf21,ENST00000592875.6
C18orf25,ENST00000615052.5
C18orf32,ENST00000318240.8
C18orf54,ENST00000620105.5
C18orf63,ENST00000579455.2
C19orf12,ENST00000323670.14
C19orf18,ENST00000314391.3
C19orf25,ENST00000585675.6
C19orf33,ENST00000301246.10
C19orf38,ENST00000397820.5
C19orf44,ENST00000221671.8
C19orf47,ENST00000683109.1
C19orf53,ENST00000588234.6
C19orf54,ENST00000378313.7
C19orf67,ENST00000548523.6
C19orf71,ENST00000329493.6
C19orf73,ENST00000408991.4
C19orf81,ENST00000425202.6
C19orf84,ENST00000574814.2
C19orf85,ENST00000635964.2
C1D,ENST00000410067.8
C1GALT1,ENST00000436587.7
C1GALT1C1,ENST00000304661.6
C1GALT1C1L,ENST00000475092.4
C1QA,ENST00000374642.8
C1QB,ENST00000509305.6
